NAME,DISTURBANCE_ID,TM,TYPE,LAT,LON,CENTRAL_PRES,MN_RADIUS_GF_WIND,MAX_WIND_SPD,COMMENT
THELMA,AU199899_03U,12/11/1998 8:30,T,-16.1,125,985,167,23.2,
THELMA,AU199899_03U,12/11/1998 11:30,T,-16.3,125,990,167,18,
THELMA,AU199899_03U,12/11/1998 14:30,T,-16.5,125,995,,15.4,
THELMA,AU199899_03U,12/11/1998 18:00,T,-16.9,124.8,996,,12.9,
THELMA,AU199899_03U,12/12/1998 0:00,T,-17.3,124.7,,,12.9,
THELMA,AU199899_03U,12/12/1998 6:00,T,-17.8,124.4,,,12.9,
THELMA,AU199899_03U,12/12/1998 12:00,T,-18.3,124,,,12.9,
THELMA,AU199899_03U,12/12/1998 18:00,T,-18.7,123.5,,,12.9,
THELMA,AU199899_03U,12/13/1998 0:00,T,-19,122.8,,,12.9,
THELMA,AU199899_03U,12/13/1998 6:00,T,-19.1,122.3,,,12.9,
THELMA,AU199899_03U,12/13/1998 12:00,T,-19.2,121.8,,,12.9,
THELMA,AU199899_03U,12/13/1998 18:00,T,-19.3,121.3,,,12.9,
THELMA,AU199899_03U,12/14/1998 0:00,T,-19.5,120.8,,,12.9,
THELMA,AU199899_03U,12/14/1998 6:00,T,-19.6,120.4,,,12.9,
THELMA,AU199899_03U,12/14/1998 12:00,T,-19.8,119.9,,,12.9,
THELMA,AU199899_03U,12/14/1998 18:00,T,-20,119.6,,,12.9,
THELMA,AU199899_03U,12/15/1998 0:00,T,-20.1,119.4,,,12.9,
BILLY,AU199899_04U,12/1/1998 22:00,T,-14.6,120.1,1002,,12.9,
BILLY,AU199899_04U,12/2/1998 4:00,T,-15.9,120,1000,,15.4,
BILLY,AU199899_04U,12/2/1998 7:00,T,-16.1,119.8,995,39,18,
BILLY,AU199899_04U,12/2/1998 10:00,T,-16.3,119.6,995,59,18,
BILLY,AU199899_04U,12/2/1998 13:00,T,-16.4,119.5,990,69,20.6,
BILLY,AU199899_04U,12/2/1998 16:00,T,-16.5,119.4,990,80,20.6,
BILLY,AU199899_04U,12/2/1998 19:00,T,-16.6,119.2,985,80,25.7,
BILLY,AU199899_04U,12/2/1998 22:00,T,-16.7,119,985,80,25.7,
BILLY,AU199899_04U,12/3/1998 1:00,T,-16.7,118.7,985,80,25.7,
BILLY,AU199899_04U,12/3/1998 4:00,T,-16.8,118.3,985,80,25.7,
BILLY,AU199899_04U,12/3/1998 7:00,T,-16.9,118,985,80,25.7,
BILLY,AU199899_04U,12/3/1998 10:00,T,-17,117.7,985,80,25.7,
BILLY,AU199899_04U,12/3/1998 13:00,T,-17.1,117.4,980,89,28.3,
BILLY,AU199899_04U,12/3/1998 16:00,T,-17.4,117.2,980,89,28.3,
BILLY,AU199899_04U,12/3/1998 19:00,T,-17.6,117.1,975,98,30.9,
BILLY,AU199899_04U,12/3/1998 22:00,T,-17.8,117,970,109,33.4,
BILLY,AU199899_04U,12/4/1998 1:00,T,-18,116.9,965,109,36,
BILLY,AU199899_04U,12/4/1998 4:00,T,-18.3,116.7,965,109,36,
BILLY,AU199899_04U,12/4/1998 7:00,T,-18.5,116.6,970,98,33.4,
BILLY,AU199899_04U,12/4/1998 10:00,T,-18.6,116.5,970,89,33.4,
BILLY,AU199899_04U,12/4/1998 13:00,T,-18.8,116.3,970,80,33.4,
BILLY,AU199899_04U,12/4/1998 16:00,T,-18.9,116.1,975,69,30.9,
BILLY,AU199899_04U,12/4/1998 19:00,T,-19,115.9,975,59,30.9,
BILLY,AU199899_04U,12/4/1998 22:00,T,-19.1,115.8,980,48,28.3,
BILLY,AU199899_04U,12/5/1998 1:00,T,-19.2,115.7,980,48,28.3,
BILLY,AU199899_04U,12/5/1998 4:00,T,-19.3,115.6,985,48,25.7,
BILLY,AU199899_04U,12/5/1998 7:00,T,-19.5,115.5,985,48,25.7,
BILLY,AU199899_04U,12/5/1998 10:00,T,-19.8,115.4,990,48,20.6,
BILLY,AU199899_04U,12/5/1998 13:00,T,-20.1,115.3,990,48,20.6,
BILLY,AU199899_04U,12/5/1998 16:00,T,-20.3,115.2,995,48,18,
BILLY,AU199899_04U,12/5/1998 19:00,T,-20.5,115.1,995,39,18,
BILLY,AU199899_04U,12/5/1998 22:00,T,-20.7,115,998,,15.4,
BILLY,AU199899_04U,12/6/1998 1:00,T,-21,115,998,,15.4,
BILLY,AU199899_04U,12/6/1998 4:00,T,-21.3,115.2,1000,,12.9,
BILLY,AU199899_04U,12/6/1998 7:00,T,-21.6,115.4,1000,,12.9,Landfall
CATHY,AU199899_05U,12/22/1998 19:00,T,-11.1,100.6,1002,,12.9,
CATHY,AU199899_05U,12/22/1998 22:00,T,-11.3,100.6,1002,,12.9,
CATHY,AU199899_05U,12/23/1998 1:00,T,-11.5,100.7,1002,,12.9,
CATHY,AU199899_05U,12/23/1998 4:00,T,-11.8,100.7,1002,,12.9,
CATHY,AU199899_05U,12/23/1998 7:00,T,-12.2,100.8,1002,,12.9,
CATHY,AU199899_05U,12/23/1998 10:00,T,-12.6,100.8,1000,,12.9,
CATHY,AU199899_05U,12/23/1998 13:00,T,-13,100.9,1000,,12.9,
CATHY,AU199899_05U,12/23/1998 16:00,T,-13.3,101,1000,,12.9,
CATHY,AU199899_05U,12/23/1998 19:00,T,-13.7,101.1,1000,,12.9,
CATHY,AU199899_05U,12/23/1998 22:00,T,-14.2,101.1,1000,,12.9,
CATHY,AU199899_05U,12/24/1998 1:00,T,-14.8,100.9,998,,15.4,
CATHY,AU199899_05U,12/24/1998 4:00,T,-15.3,100.7,995,41,18,
CATHY,AU199899_05U,12/24/1998 7:00,T,-15.6,100.4,995,41,18,
CATHY,AU199899_05U,12/24/1998 10:00,T,-15.7,100.2,990,41,20.6,
CATHY,AU199899_05U,12/24/1998 13:00,T,-15.8,100,990,41,20.6,
CATHY,AU199899_05U,12/24/1998 16:00,T,-15.9,99.8,990,41,20.6,
CATHY,AU199899_05U,12/24/1998 19:00,T,-15.9,99.5,985,41,25.7,
CATHY,AU199899_05U,12/24/1998 22:00,T,-15.9,99.2,985,50,25.7,
CATHY,AU199899_05U,12/25/1998 1:00,T,-15.9,98.9,985,50,25.7,
CATHY,AU199899_05U,12/25/1998 4:00,T,-16.1,98.5,980,59,28.3,
CATHY,AU199899_05U,12/25/1998 7:00,T,-16.3,98.3,980,59,28.3,
CATHY,AU199899_05U,12/25/1998 10:00,T,-16.5,98.1,980,59,28.3,
CATHY,AU199899_05U,12/25/1998 13:00,T,-16.7,97.8,980,59,28.3,
CATHY,AU199899_05U,12/25/1998 16:00,T,-16.8,97.4,980,59,28.3,
CATHY,AU199899_05U,12/25/1998 19:00,T,-16.8,97,975,59,30.9,
CATHY,AU199899_05U,12/25/1998 22:00,T,-16.8,96.6,975,70,30.9,
CATHY,AU199899_05U,12/26/1998 1:00,T,-16.7,96.2,975,80,30.9,
CATHY,AU199899_05U,12/26/1998 4:00,T,-16.7,95.8,975,80,30.9,
CATHY,AU199899_05U,12/26/1998 7:00,T,-16.7,95.5,975,70,30.9,
CATHY,AU199899_05U,12/26/1998 10:00,T,-16.6,95.2,980,70,28.3,
CATHY,AU199899_05U,12/26/1998 13:00,T,-16.6,94.9,980,59,28.3,
CATHY,AU199899_05U,12/26/1998 16:00,T,-16.5,94.7,980,59,28.3,
CATHY,AU199899_05U,12/26/1998 19:00,T,-16.4,94.5,985,50,25.7,
CATHY,AU199899_05U,12/26/1998 22:00,T,-16.3,94.2,990,41,20.6,
CATHY,AU199899_05U,12/27/1998 1:00,T,-16.3,93.9,992,30,20.6,
CATHY,AU199899_05U,12/27/1998 4:00,T,-16.2,93.6,994,20,18,
CATHY,AU199899_05U,12/27/1998 7:00,T,-16.2,93.3,996,,15.4,
CATHY,AU199899_05U,12/27/1998 10:00,T,-16.1,93,998,,15.4,
CATHY,AU199899_05U,12/27/1998 13:00,T,-16.1,92.7,1000,,12.9,
CATHY,AU199899_05U,12/27/1998 16:00,T,-16,92.3,1000,,12.9,
CATHY,AU199899_05U,12/27/1998 19:00,T,-16,91.7,1002,,12.9,
CATHY,AU199899_05U,12/27/1998 22:00,T,-15.9,91.2,1002,,12.9,
CATHY,AU199899_05U,12/28/1998 1:00,T,-15.9,90.6,1004,,10.3,
CATHY,AU199899_05U,12/28/1998 4:00,T,-15.9,90.1,1004,,10.3,
OLINDA,AU199899_06U,1/20/1999 0:00,T,-16.9,157.9,996,,15.4,Has monsoonal characteristics; gales likely well north of the centre
OLINDA,AU199899_06U,1/20/1999 6:00,T,-17.1,158.1,996,,15.4,Has monsoonal characteristics; gales likely well north of the centre
OLINDA,AU199899_06U,1/20/1999 9:00,T,-17.2,158.3,995,300,15.4,Has monsoonal characteristics; gales likely well north of the centre
OLINDA,AU199899_06U,1/20/1999 12:00,T,-17.5,158.5,995,,15.4,Has monsoonal characteristics; gales likely well north of the centre
OLINDA,AU199899_06U,1/20/1999 18:00,T,-17.7,158.6,994,300,15.4,Has monsoonal characteristics; gales likely well north of the centre
OLINDA,AU199899_06U,1/21/1999 0:00,T,-18,158.7,993,300,15.4,Has monsoonal characteristics; gales likely well north of the centre
OLINDA,AU199899_06U,1/21/1999 6:00,T,-18.7,158.9,990,300,20.6,
OLINDA,AU199899_06U,1/21/1999 12:00,T,-19.3,159.1,990,300,20.6,
OLINDA,AU199899_06U,1/21/1999 18:00,T,-19.9,159.4,987,300,23.2,
DAMIEN,AU199899_07U,1/21/1999 1:00,T,-12.9,113.2,1000,,12.9,
DAMIEN,AU199899_07U,1/21/1999 7:00,T,-12.8,112.8,998,,15.4,
DAMIEN,AU199899_07U,1/21/1999 10:00,T,-12.8,112.4,995,19,18,
DAMIEN,AU199899_07U,1/21/1999 13:00,T,-12.9,112.1,990,19,20.6,
DAMIEN,AU199899_07U,1/21/1999 16:00,T,-12.9,111.6,990,19,20.6,
DAMIEN,AU199899_07U,1/21/1999 19:00,T,-13,111.2,990,30,20.6,
DAMIEN,AU199899_07U,1/21/1999 22:00,T,-13.1,110.7,990,30,20.6,
DAMIEN,AU199899_07U,1/22/1999 1:00,T,-13.2,110.2,990,39,20.6,
DAMIEN,AU199899_07U,1/22/1999 4:00,T,-13.2,109.7,990,39,20.6,
DAMIEN,AU199899_07U,1/22/1999 7:00,T,-13.2,109.2,990,39,20.6,
DAMIEN,AU199899_07U,1/22/1999 10:00,T,-13.2,108.8,990,39,20.6,
DAMIEN,AU199899_07U,1/22/1999 13:00,T,-13.2,108.4,990,39,20.6,
DAMIEN,AU199899_07U,1/22/1999 16:00,T,-13.3,107.9,990,39,20.6,
DAMIEN,AU199899_07U,1/22/1999 19:00,T,-13.3,107.4,990,48,20.6,
DAMIEN,AU199899_07U,1/22/1999 22:00,T,-13.4,106.9,990,48,20.6,
DAMIEN,AU199899_07U,1/23/1999 1:00,T,-13.5,106.5,985,59,25.7,
DAMIEN,AU199899_07U,1/23/1999 4:00,T,-13.6,106,985,80,25.7,
DAMIEN,AU199899_07U,1/23/1999 7:00,T,-13.7,105.5,980,89,28.3,
DAMIEN,AU199899_07U,1/23/1999 10:00,T,-13.9,105,980,109,28.3,
DAMIEN,AU199899_07U,1/23/1999 13:00,T,-14.1,104.5,975,130,30.9,
DAMIEN,AU199899_07U,1/23/1999 16:00,T,-14.3,104.1,970,130,33.4,
DAMIEN,AU199899_07U,1/23/1999 19:00,T,-14.5,103.6,970,139,33.4,
DAMIEN,AU199899_07U,1/23/1999 22:00,T,-14.6,103.2,970,139,33.4,
DAMIEN,AU199899_07U,1/24/1999 1:00,T,-14.8,102.6,965,148,38.6,
DAMIEN,AU199899_07U,1/24/1999 4:00,T,-15,102,960,130,41.2,
DAMIEN,AU199899_07U,1/24/1999 7:00,T,-15.3,101.4,960,119,41.2,
DAMIEN,AU199899_07U,1/24/1999 10:00,T,-15.5,100.8,955,109,41,
DAMIEN,AU199899_07U,1/24/1999 13:00,T,-15.6,100.2,955,98,41,
DAMIEN,AU199899_07U,1/24/1999 16:00,T,-15.8,99.7,955,98,41,
DAMIEN,AU199899_07U,1/24/1999 19:00,T,-15.9,99.1,955,98,41,
DAMIEN,AU199899_07U,1/24/1999 22:00,T,-16,98.6,950,98,43.7,
DAMIEN,AU199899_07U,1/25/1999 1:00,T,-16,97.9,950,109,43.7,
DAMIEN,AU199899_07U,1/25/1999 4:00,T,-15.9,97.3,955,109,43.7,
DAMIEN,AU199899_07U,1/25/1999 7:00,T,-15.8,96.6,955,109,43.7,
DAMIEN,AU199899_07U,1/25/1999 10:00,T,-15.7,96.1,960,109,41.2,
DAMIEN,AU199899_07U,1/25/1999 13:00,T,-15.5,95.7,960,109,38.6,
DAMIEN,AU199899_07U,1/25/1999 16:00,T,-15.3,95.4,965,109,36,
DAMIEN,AU199899_07U,1/25/1999 19:00,T,-15.1,95.2,970,98,33.4,
DAMIEN,AU199899_07U,1/25/1999 22:00,T,-14.9,95,975,98,30.9,
DAMIEN,AU199899_07U,1/26/1999 1:00,T,-14.7,94.8,975,89,30.9,
DAMIEN,AU199899_07U,1/26/1999 4:00,T,-14.5,94.6,980,80,28.3,
DAMIEN,AU199899_07U,1/26/1999 7:00,T,-14.4,94.5,985,80,25.7,
DAMIEN,AU199899_07U,1/26/1999 10:00,T,-14.4,94.3,985,69,25.7,
DAMIEN,AU199899_07U,1/26/1999 13:00,T,-14.4,94.2,985,59,25.7,
DAMIEN,AU199899_07U,1/26/1999 16:00,T,-14.4,94.1,985,59,25.7,
DAMIEN,AU199899_07U,1/26/1999 19:00,T,-14.5,94,985,59,25.7,
DAMIEN,AU199899_07U,1/26/1999 22:00,T,-14.5,93.9,985,59,25.7,
DAMIEN,AU199899_07U,1/27/1999 1:00,T,-14.6,93.8,985,59,25.7,
DAMIEN,AU199899_07U,1/27/1999 4:00,T,-14.7,93.5,985,59,25.7,
DAMIEN,AU199899_07U,1/27/1999 7:00,T,-14.7,93.4,985,59,25.7,
DAMIEN,AU199899_07U,1/27/1999 10:00,T,-15,93,990,59,20.6,
DAMIEN,AU199899_07U,1/27/1999 13:00,T,-15.2,92.8,990,59,20.6,
DAMIEN,AU199899_07U,1/27/1999 16:00,T,-15.3,92.4,990,59,20.6,
DAMIEN,AU199899_07U,1/27/1999 19:00,T,-15.6,92,990,59,20.6,
DAMIEN,AU199899_07U,1/27/1999 22:00,T,-15.8,91.6,990,59,20.6,
DAMIEN,AU199899_07U,1/28/1999 1:00,T,-16,91.1,995,59,18,
DAMIEN,AU199899_07U,1/28/1999 4:00,T,-16.2,90.5,995,59,18,
DAMIEN,AU199899_07U,1/28/1999 7:00,T,-16.4,90,1000,,12.9,
DAMIEN,AU199899_07U,1/28/1999 10:00,T,-16.7,89.5,1000,,12.9,
PETE,AU199899_08U,1/21/1999 0:00,T,-15,149,996,300,15.4,
PETE,AU199899_08U,1/21/1999 6:00,T,-15,149.5,996,300,15.4,
PETE,AU199899_08U,1/21/1999 12:00,T,-15,151.6,996,300,15.4,
PETE,AU199899_08U,1/21/1999 18:00,T,-15,151.8,994,300,18,Gales likely only in northern quadrants; Willis Is to SW reports 25-29kn only
PETE,AU199899_08U,1/22/1999 0:00,T,-15.4,152.3,994,300,18,Gales likely only in northern quadrants
PETE,AU199899_08U,1/22/1999 6:00,T,-15.8,152.9,990,300,20.6,
PETE,AU199899_08U,1/22/1999 12:00,T,-16.9,153.5,990,300,20.6,
PETE,AU199899_08U,1/22/1999 18:00,T,-18.6,154.9,990,300,20.6,
PETE,AU199899_08U,1/23/1999 0:00,T,-19.9,156.2,987,300,23.2,
PETE,AU199899_08U,1/23/1999 6:00,T,-20.9,157.6,985,300,25.7,Ile de Loop (Chesterfield) AWS 140km NE of centre reports 41kn and 993hPa; likely higher winds closer and in other sectors
PETE,AU199899_08U,1/23/1999 12:00,T,-21.8,158.8,985,300,25.7,
PETE,AU199899_08U,1/23/1999 18:00,T,-22.8,159.8,985,300,25.7,Last position before moving outside Australian area of responsibility
RONA,AU199899_09U,2/9/1999 11:00,T,-15.2,146.8,1001,,12.9,
RONA,AU199899_09U,2/9/1999 18:00,T,-15.2,147,997,,12.9,
RONA,AU199899_09U,2/9/1999 23:00,T,-15,147.7,998,,12.9,
RONA,AU199899_09U,2/10/1999 0:00,T,-15,147.7,998,,12.9,
RONA,AU199899_09U,2/10/1999 6:00,T,-15.1,148.4,995,,15.4,
RONA,AU199899_09U,2/10/1999 12:00,T,-15.5,148.9,995,,18,Gales likely in western quadrants only
RONA,AU199899_09U,2/10/1999 18:00,T,-16.1,148.4,990,296,20.6,Holmes Reef reports 30-35kn
RONA,AU199899_09U,2/11/1999 0:00,T,-16.5,147.8,987,296,25.7,Holmes Reef reports 989hPa and 30-35kn
RONA,AU199899_09U,2/11/1999 6:00,T,-16.7,146.8,975,296,30.9,Holmes Reef reports NNW 51kn at 02UTC
RONA,AU199899_09U,2/11/1999 12:00,T,-16.2,145.6,970,296,38.6,Low Isles reported peak max winds of 71kn gusting 86kn and 983hPa between 12-13UTC; Cairns radar suggests higher winds possible closer to centre
RONA,AU199899_09U,2/11/1999 18:00,T,-16.1,144.6,990,,23.2,Over land; main wind damage extended from Newell Beach near Port Douglas to Cape Tribulation; and crop damage extended south to Townsville
RONA,AU199899_09U,2/11/1999 23:00,T,-15.8,144.3,990,,23.2,Overland
RONA,AU199899_09U,2/12/1999 0:00,T,-15.8,144.3,,,20.6,Overland
RONA,AU199899_09U,2/12/1999 5:00,T,-15.7,144.7,995,,18,Overland
RONA,AU199899_09U,2/12/1999 6:00,T,-15.7,144.7,995,,15.4,Overland
RONA,AU199899_09U,2/12/1999 11:00,T,-15.8,145,1001,,12.9,Overland
RONA,AU199899_09U,2/12/1999 12:00,T,-15.2,145,1001,,12.9,Overland
VANCE,AU199899_10U,3/14/1999 12:00,T,-12.5,131.5,1005,,10.3,
VANCE,AU199899_10U,3/14/1999 18:00,T,-12.4,131.9,1003,,10.3,
VANCE,AU199899_10U,3/15/1999 0:00,T,-12.3,132,1004,,12.9,
VANCE,AU199899_10U,3/15/1999 6:00,T,-12,131.9,1001,,12.9,
VANCE,AU199899_10U,3/15/1999 12:00,T,-11.9,132,1003,,12.9,
VANCE,AU199899_10U,3/15/1999 18:00,T,-11.8,132.2,1001,,12.9,
VANCE,AU199899_10U,3/16/1999 0:00,T,-11.8,132.3,1002,,12.9,
VANCE,AU199899_10U,3/16/1999 6:00,T,-12,131.5,1001,,12.9,
VANCE,AU199899_10U,3/16/1999 12:00,T,-12.2,131.1,1003,,12.9,
VANCE,AU199899_10U,3/16/1999 18:00,T,-12.3,130.7,1002,,12.9,
VANCE,AU199899_10U,3/17/1999 0:00,T,-12.3,130.2,1002,,12.9,
VANCE,AU199899_10U,3/17/1999 6:00,T,-12.3,129.7,1000,,12.9,
VANCE,AU199899_10U,3/17/1999 12:00,T,-12.4,129,1000,,15.4,
VANCE,AU199899_10U,3/17/1999 18:00,T,-12.5,127.8,998,,18,
VANCE,AU199899_10U,3/18/1999 0:00,T,-12.6,126.7,994,30,20.6,
VANCE,AU199899_10U,3/18/1999 3:00,T,-12.6,126.2,990,41,23.2,
VANCE,AU199899_10U,3/18/1999 6:00,T,-12.6,125.7,988,59,25.7,
VANCE,AU199899_10U,3/18/1999 9:00,T,-12.5,124.9,986,80,25.7,
VANCE,AU199899_10U,3/18/1999 12:00,T,-12.5,124.3,984,100,25.7,
VANCE,AU199899_10U,3/18/1999 16:00,T,-12.8,123.8,980,120,30.9,
VANCE,AU199899_10U,3/18/1999 19:00,T,-13.1,123.2,975,130,33.4,Max wind estimated slightly higher than CI on basis of microwave imagery
VANCE,AU199899_10U,3/18/1999 22:00,T,-13.3,122.3,970,141,36,
VANCE,AU199899_10U,3/19/1999 1:00,T,-13.4,121.7,965,150,36,
VANCE,AU199899_10U,3/19/1999 4:00,T,-13.5,121.1,960,150,38.6,
VANCE,AU199899_10U,3/19/1999 7:00,T,-13.7,120.5,960,159,38.6,
VANCE,AU199899_10U,3/19/1999 10:00,T,-14,120.1,955,159,41.2,
VANCE,AU199899_10U,3/19/1999 13:00,T,-14.3,119.7,955,170,43.7,
VANCE,AU199899_10U,3/19/1999 16:00,T,-14.6,119.2,950,180,46.3,
VANCE,AU199899_10U,3/19/1999 19:00,T,-14.9,118.7,950,180,48.9,
VANCE,AU199899_10U,3/19/1999 22:00,T,-15.3,118.3,945,191,51.4,Winds estimated higher than Dvorak as TRMM 85GHz microwave shows a strong pinhole eye;
VANCE,AU199899_10U,3/20/1999 1:00,T,-15.6,117.8,945,191,56.6,Winds estimated higher than Dvorak as TRMM 85GHz microwave shows a strong pinhole eye;
VANCE,AU199899_10U,3/20/1999 4:00,T,-15.8,117.4,940,200,56.6,Winds estimated higher than Dvorak as TRMM 85GHz microwave shows a strong pinhole eye;
VANCE,AU199899_10U,3/20/1999 7:00,T,-16,117.1,935,200,56.6,Winds estimated higher than Dvorak as TRMM 85GHz microwave shows a strong pinhole eye;
VANCE,AU199899_10U,3/20/1999 10:00,T,-16.3,117,930,200,59.2,Winds estimated higher than Dvorak as TRMM 85GHz microwave shows a strong pinhole eye;
VANCE,AU199899_10U,3/20/1999 13:00,T,-16.6,116.8,925,200,59.2,
VANCE,AU199899_10U,3/20/1999 16:00,T,-17,116.5,920,200,61.7,
VANCE,AU199899_10U,3/20/1999 19:00,T,-17.3,116.2,910,200,61.7,
VANCE,AU199899_10U,3/20/1999 22:00,T,-17.6,115.9,910,200,59.2,Winds estimated lower than Dvorak as TRMM 85GHz microwave shows eye wall replacement cycle in process;
VANCE,AU199899_10U,3/21/1999 1:00,T,-18,115.6,915,200,54,Winds estimated lower than Dvorak as TRMM 85GHz microwave shows eye wall replacement cycle in process;
VANCE,AU199899_10U,3/21/1999 4:00,T,-18.2,115.3,915,200,54,Winds estimated lower than Dvorak as TRMM 85GHz microwave shows eye wall replacement cycle in process;
VANCE,AU199899_10U,3/21/1999 7:00,T,-18.5,115,920,200,51.4,TRMM 85GHz microwave shows eye wall replacement cycle in process;
VANCE,AU199899_10U,3/21/1999 10:00,T,-18.9,114.9,920,200,51.4,TRMM 85GHz microwave shows eye wall replacement cycle in process;
VANCE,AU199899_10U,3/21/1999 11:00,T,-19,114.8,920,200,54,Winds estimated lower than Dvorak as TRMM 85GHz microwave shows eye wall replacement cycle in process;
VANCE,AU199899_10U,3/21/1999 12:00,T,-19.2,114.8,920,200,54,Winds estimated lower than Dvorak as TRMM 85GHz microwave shows eye wall replacement cycle in process;
VANCE,AU199899_10U,3/21/1999 13:00,T,-19.4,114.7,920,200,54,Winds estimated lower than Dvorak as TRMM 85GHz microwave shows eye wall replacement cycle in process;
VANCE,AU199899_10U,3/21/1999 14:00,T,-19.5,114.6,920,200,56.6,
VANCE,AU199899_10U,3/21/1999 15:00,T,-19.6,114.6,920,200,56.6,
VANCE,AU199899_10U,3/21/1999 16:00,T,-19.7,114.5,920,200,56.6,
VANCE,AU199899_10U,3/21/1999 17:00,T,-19.9,114.5,920,200,56.6,
VANCE,AU199899_10U,3/21/1999 18:00,T,-20,114.5,920,200,56.6,
VANCE,AU199899_10U,3/21/1999 19:00,T,-20.3,114.5,920,200,56.6,
VANCE,AU199899_10U,3/21/1999 20:00,T,-20.5,114.5,920,200,56.6,
VANCE,AU199899_10U,3/21/1999 21:00,T,-20.7,114.5,920,200,56.6,
VANCE,AU199899_10U,3/21/1999 22:00,T,-20.9,114.5,920,200,56.6,
VANCE,AU199899_10U,3/21/1999 23:00,T,-21.1,114.5,920,200,56.6,
VANCE,AU199899_10U,3/22/1999 0:00,T,-21.4,114.5,920,200,56.6,
VANCE,AU199899_10U,3/22/1999 1:00,T,-21.6,114.4,920,200,56.6,
VANCE,AU199899_10U,3/22/1999 2:00,T,-21.9,114.4,920,200,56.6,
VANCE,AU199899_10U,3/22/1999 3:00,T,-22.1,114.4,920,200,54,Learmonth records wind gust 267km/h in western eyewall; Onslow records 174km/h to east of centre.
VANCE,AU199899_10U,3/22/1999 4:00,T,-22.4,114.3,925,200,54,Landfall
VANCE,AU199899_10U,3/22/1999 5:00,T,-22.7,114.4,930,200,51.4,Overland; winds from synoptic charts and inland decay rate
VANCE,AU199899_10U,3/22/1999 6:00,T,-22.9,114.4,935,200,46.3,Overland; winds from synoptic charts and inland decay rate
VANCE,AU199899_10U,3/22/1999 7:00,T,-23.2,114.4,935,200,43.7,Overland; winds from synoptic charts and inland decay rate
VANCE,AU199899_10U,3/22/1999 8:00,T,-23.4,114.5,940,191,41.2,Overland; winds from synoptic charts and inland decay rate
VANCE,AU199899_10U,3/22/1999 9:00,T,-23.7,114.6,940,191,38.6,Overland; winds from synoptic charts and inland decay rate
VANCE,AU199899_10U,3/22/1999 10:00,T,-24,114.8,945,180,36,Overland; winds from synoptic charts and inland decay rate
VANCE,AU199899_10U,3/22/1999 11:00,T,-24.2,114.9,945,180,36,Overland; winds from synoptic charts and inland decay rate
VANCE,AU199899_10U,3/22/1999 12:00,T,-24.5,115.1,950,180,33.4,Overland; winds from synoptic charts and inland decay rate
VANCE,AU199899_10U,3/22/1999 13:00,T,-24.8,115.3,950,170,30.9,Overland; winds from synoptic charts and inland decay rate
VANCE,AU199899_10U,3/22/1999 14:00,T,-25.1,115.5,955,170,30.9,Overland; winds from synoptic charts and inland decay rate
VANCE,AU199899_10U,3/22/1999 15:00,T,-25.4,115.7,955,170,28.3,Overland; winds from synoptic charts and inland decay rate
VANCE,AU199899_10U,3/22/1999 16:00,T,-25.7,116,960,170,28.3,Overland; winds from synoptic charts and inland decay rate
VANCE,AU199899_10U,3/22/1999 19:00,T,-26.3,116.5,970,159,25.7,Overland; winds from synoptic charts and inland decay rate
VANCE,AU199899_10U,3/22/1999 22:00,T,-27.1,117.3,975,159,23.2,Overland; winds from synoptic charts and inland decay rate. Meekatharra records 42kn gusting 52kn
VANCE,AU199899_10U,3/23/1999 1:00,T,-28.1,118.3,980,150,23.2,Overland; winds from synoptic charts and inland decay rate
VANCE,AU199899_10U,3/23/1999 4:00,T,-29.4,120,985,150,20.6,Overland; winds from synoptic charts and inland decay rate. Max winds on eastern side.
VANCE,AU199899_10U,3/23/1999 7:00,T,-30.6,122,988,150,18,Imported from CYCARD; June 2009
VANCE,AU199899_10U,3/23/1999 10:00,T,-31.5,124,990,150,18,Imported from CYCARD; June 2009
VANCE,AU199899_10U,3/23/1999 13:00,T,-32.3,126.1,990,150,15.4,Imported from CYCARD; June 2009
VANCE,AU199899_10U,3/23/1999 16:00,T,-33.2,128.3,990,150,15.4,Imported from CYCARD; June 2009
VANCE,AU199899_10U,3/23/1999 22:00,T,-35.2,133,990,150,15.4,Imported from CYCARD; June 2009
ELAINE,AU199899_11U,3/15/1999 1:00,T,-13.1,117.5,1002,,12.9,
ELAINE,AU199899_11U,3/15/1999 4:00,T,-13.2,117.2,1002,,12.9,
ELAINE,AU199899_11U,3/15/1999 7:00,T,-13.2,117,1000,,12.9,
ELAINE,AU199899_11U,3/15/1999 10:00,T,-13.3,116.7,1000,,12.9,
ELAINE,AU199899_11U,3/15/1999 16:00,T,-13.6,116.2,1000,,15.4,
ELAINE,AU199899_11U,3/16/1999 1:00,T,-14,115.8,995,30,18,
ELAINE,AU199899_11U,3/16/1999 4:00,T,-14.1,115.6,995,41,20.6,
ELAINE,AU199899_11U,3/16/1999 7:00,T,-14.2,115.4,990,41,20.6,
ELAINE,AU199899_11U,3/16/1999 10:00,T,-14.4,115.1,990,41,25.7,
ELAINE,AU199899_11U,3/16/1999 13:00,T,-14.7,114.7,985,70,28.3,
ELAINE,AU199899_11U,3/16/1999 16:00,T,-14.9,114.2,980,100,28.3,
ELAINE,AU199899_11U,3/16/1999 19:00,T,-15.1,113.7,980,100,30.9,
ELAINE,AU199899_11U,3/16/1999 22:00,T,-15.4,113.2,975,109,33.4,
